"","label0","label1"
"10491",101.16,77.515
"13226",209.64,114.42
"47502",125.46,100.4
"4099",178.87,95.005
"31126",169.19,111.17
"9976",167.94,101.25
"2125",121.83,121.82
"61269",164.55,110.93
"17201",163.09,108.25
"44187",143.97,88.644
"40163",155.09,105.65
"29477",163.94,113.04
"9405",111.77,84.824
"55336",146.86,104.27
"46473",145.56,113.24
"29570",195.77,91.534
"18507",141.13,103.23
"51153",118.45,97.024
"13217",128.39,79.031
"40915",184.75,100.28
"57067",196.65,128.53
"9033",154.04,102.39
"61727",130.11,74.754
"28173",130.61,134.53
"59170",196.64,103.9
"26152",153.81,95.477
"6562",166.9,91.412
"22351",127.88,140.41
"50609",193.39,90.298
"59482",122.04,93.886
"31080",165.56,111.41
"22301",121.47,50.896
"7515",127.13,77.426
"58393",183.05,89.47
"15185",125.3,117.72
"2912",160.76,78.981
"40032",100.27,87.992
"65202",156.23,85.49
"59357",198.68,54.906
"23551",155.13,115.19
"10414",165.53,123.12
"50929",183.9,99.748
"7846",167.56,105.81
"6444",180.29,101.57
"19949",199.78,132.93
"49664",133.52,61.413
"43994",114.15,93.646
"16265",183.1,98.841
"30207",142.15,72.798
"35454",126.09,86.811
"32952",150.67,97.004
"11234",141,90.133
"32298",188.99,132.48
"652",134.07,110.76
"62667",135.33,93.878
"48924",184.5,76.256
"61415",183.19,102.81
"64843",153.58,117.15
"19498",190,93.784
"16205",181,133.64
"49989",152.94,109.76
"1014",102.55,114.26
"53763",178.9,99.62
"14835",128.25,112.8
"54899",187.69,95.866
"56516",160.56,105.37
"6371",166.36,98.26
"26320",180.18,114.29
"55648",125.58,71.815
"2045",156.59,73.811
"20056",163.82,75.504
"32951",146.48,85.204
"34591",148.09,67.681
"40691",127.78,88.379
"27618",141.12,100.39
"536",175.79,102.86
"31399",165.95,106.74
"3023",153.68,136.26
"41495",130.48,102.57
"39057",163.77,111.62
"49263",159.59,119.47
"18171",140.32,71.166
"25582",122.27,123
"39267",180.52,98.575
"44839",156.8,106.64
"14068",113.43,79.737
"52947",176.36,102.66
"58380",117.99,105.82
"41505",160.01,80.112
"33049",94.323,95.542
"45664",153.29,62.282
"46929",143.67,83.596
"50090",163.42,111.51
"60200",102.49,114.89
"61810",126.88,108.03
"16568",135.16,111
"526",115.84,127.59
"14208",99.603,98.593
"49242",164.71,90.481
"29680",192.1,128.41
"2476",139.84,110.7
"60586",171.16,123.87
"53961",182.8,100.46
"12956",130.58,67.23
"35784",169.01,110.34
"38053",168.14,99.989
"19248",169.87,129.65
"4892",198.35,73.455
"38278",172.53,110.58
"11388",142.71,67.563
"29697",157.77,80.752
"44534",132.27,99.231
"28547",187,94.636
"45318",144.35,120.87
"35517",141.04,50.755
"61056",130.12,62.88
"4472",106.99,110.15
"49634",147.82,102
"10855",184.85,73.011
"6548",146.69,95.421
"63603",120.62,102.32
"30925",163.32,114.83
"18604",135.36,112.64
"27671",139.62,71.83
"16923",145.95,73.828
"56535",157.9,113.37
"14502",140.89,110.36
"35829",155.25,115.14
"40658",164.88,109.62
"44919",150.77,103.38
"38167",143.23,81.887
"16262",175.64,104.51
"35415",164.06,92.731
"13904",146.76,139.94
"16851",165.83,100.18
"43781",185.7,107.84
"22309",180.11,112.61
"60823",175.43,114.9
"7537",123.54,124.61
"17877",159.37,99.968
"35727",175.07,127.93
"8710",153.91,114.89
"10875",132.14,71.468
"63236",169.34,107.44
"36746",139.29,119.53
"20142",125.65,132.94
"51511",126.91,113.78
"34132",165.05,110.47
"39145",145.18,119.34
"17742",134.77,128.21
"38269",100.97,61.703
"44215",149.55,112.26
"55526",149.78,99.196
"49793",147.66,71.523
"21427",165.51,88.955
"4809",150.43,107.54
"57142",159.25,113.45
"14308",155.04,94.809
"6500",173.83,103.79
"51618",146.42,100.72
"39996",135.18,73.305
"32312",173.3,80.118
"25973",173.4,113.49
"30300",139.9,72.776
"51585",166.19,82.451
"537",176.72,82.639
"4638",153.11,69.766
"5095",178.51,90.924
"27295",164.72,80.341
"13003",112.98,114.55
"8702",152.3,68.162
"7828",181.19,83.131
"25229",136.6,129.68
"50275",179.88,97.245
"25609",149.86,96.097
"50327",149.41,114.91
"4900",191.45,100.34
"4989",150.51,80.491
"33501",83.156,52.5
"51533",114.77,108.17
"63414",137.39,111.68
"4839",212.98,79.874
"2258",147.15,109.03
"54588",152.51,89.635
"2790",142.31,104.5
"64098",170.98,105.52
"46304",161.66,68.492
"58364",143.49,68.63
"2612",136.53,70.304
"38996",132.49,98.751
"19287",137.35,112.66
"27856",132.54,93.875
"4269",91.445,118.05
"10885",198.78,104.95
"24752",175.37,106.3
"1144",155.45,114.09
"55146",160.95,99.175
"23091",175.22,97.31
"21172",141.01,97.711
"2814",135.4,68.234
"29809",99.512,114.9
"29013",142.06,112.14
"32243",153.98,108.49
"36553",149.39,95.594
"16907",158.15,116.44
"54373",190.6,98.376
"576",133.28,67.935
"58158",129.95,133.42
"30723",160.65,93.175
"13802",191.96,126.48
"8411",146.58,86.955
"18187",152.61,126.26
"44270",113.08,111.42
"47993",154.68,101.02
"21299",147.53,95.101
"46728",154.48,94.073
"55820",154.45,119.93
"17214",124.51,56.331
"24003",162.35,100.39
"9257",142.25,105.33
"3501",166.61,117.95
"53024",88.318,59.197
"7115",172.85,130.54
"37197",153.27,129.81
"31599",193.33,138.34
"40479",117.21,66.71
"50319",184.36,126.06
"26520",121.18,99.525
"54312",159.21,106.54
"40668",105,85.939
"14228",157.05,90.354
"12889",167.43,83.036
"58614",170.66,102.06
"8103",192.32,85.314
"11021",154.32,130.1
"2382",139.68,122.19
"36330",166.2,130.6
"61868",188.56,116.85
"695",174.55,110.05
"2425",143.11,94.767
"37389",174.04,140.22
"8304",169.87,121.23
"55141",173.4,103.7
"31922",148.86,99.258
"7719",141.33,71.308
"41169",162.56,75.5
"16449",186.56,96.132
"31616",145.45,95.774
"7514",139.79,81.046
"60660",163.38,98.454
"11678",114.59,76.641
"1416",172.24,115.75
"57885",133.51,74.976
"37668",162.38,99.163
"11073",160.41,87.886
"42180",155.94,100.67
"59230",126.98,71.977
"25369",193.7,95.473
"54639",149.97,117.06
"30239",122.56,68.64
"30066",160.86,108.29
"3902",151.38,69.173
"23925",186.43,102.24
"48382",108.76,86.407
"9505",183.79,86.036
"141",129.55,114.88
"47713",174.83,77.942
"32377",124.48,87.245
"26163",158.94,74.237
"48920",182.12,97.257
"27982",170.85,127.28
"43754",169.97,127.62
"18275",165.83,97.261
"38864",147.41,109.28
"8494",146.19,126.29
"9454",151.53,120.72
"321",162.05,77.325
"6926",142.38,128.87
"33796",145.87,94.613
"55827",105.38,69.559
"50021",202.52,107.78
"27289",128.49,91.73
"965",139.82,101.85
"14216",158.45,107.34
"59608",165.9,78.567
"51623",171.69,95.72
"27793",145.16,116.02
"2807",150.55,97.156
"25394",180.96,103.21
"26036",202.06,104.52
"63369",176.94,108.66
"47891",150.37,77.951
"27852",132.94,103.43
"49780",177.05,95.738
"47788",161.84,109.98
"35789",159.54,135.73
"65156",145.86,106.69
"26710",150.3,102.77
"58000",162.34,120.29
"58923",132.07,110.44
"27009",162.11,83.871
"9745",165.22,122.17
"30174",163.44,71.494
"11624",136.52,117.04
"54718",155.99,72.684
"26649",149.4,89.955
"54999",168.82,107.62
"58589",143.43,88.134
"52083",122.86,106.57
"51444",119.14,89.812
"30593",146.6,87.803
"52026",166.27,96.966
"26567",147.06,86.805
"50501",155.06,99.346
"1916",130.7,91.474
"5979",181.38,91.323
"37084",120.78,78.695
"52720",154.41,114.82
"18087",138.39,101.34
"7304",149.43,104.61
"23657",151.39,85.104
"47454",115.49,70.26
"25461",144.2,90.907
"30870",171.95,93.488
"15362",149.3,84.21
"64919",115.34,112.28
"58715",125.41,77.055
"35273",177.16,122.15
"46137",156.08,96.106
"17592",142.42,112.6
"29744",135.44,91.702
"62186",130.78,127.03
"20923",151.57,80.751
"14247",172.57,89.001
"42275",170.48,100.63
"23958",173.59,104.58
"37108",127.54,89.463
"15025",180.83,121.62
"30770",148.89,111.14
"27997",111.28,64.841
"34748",130.87,89.613
"31156",101.76,98.738
"48388",157.95,101.8
"37673",203.66,113.99
"25136",124.55,125.26
"45922",182.15,101.43
"9828",153.19,103.55
"28932",188.43,102.13
"15338",139.82,120.55
"52986",166.63,94.272
"12750",147.3,128.21
"2533",176.13,102.29
"39517",132.58,50.595
"52632",158.71,85.667
"11517",165.2,82.475
"53435",175.11,84.159
"12954",132.47,86.927
"15381",174.59,83.012
"30031",127.15,135.14
"59127",177.78,104.71
"55109",172.9,106.96
"20250",108.34,85.947
"56580",140.43,97.196
"18153",154.24,94.958
"31865",170.53,88.24
"38789",205.51,109.42
"38788",193.68,96.202
"7294",128.21,97.45
"51385",171.75,95.537
"4426",178.34,101.25
"62313",181.17,111.01
"50747",154.74,56.851
"8856",175.83,73.258
"42784",145.68,67.377
"32125",120.41,58.265
"29588",178.07,94.526
"37759",165.72,101.39
"4913",151.9,127.6
"58295",126.74,89.602
"1033",130.02,101.54
"45916",178.5,91.594
"31432",133.52,98.793
"61316",191.51,104.22
"1369",153.25,96.763
"40612",148.17,104.32
"19649",130.28,78.531
"51436",147.06,106
"56428",158.34,117.09
"55781",147.87,105.24
"47369",140,112.42
"49140",153.04,113.11
"10310",128.93,107.47
"31591",167.7,94.756
"38770",146.45,96.838
"20161",159.45,85.46
"9732",143.06,106.59
"60080",135.83,128.94
"18587",132.88,83.594
"61024",146.95,64.762
"19794",102.29,98.848
"61158",190.38,82.058
"25867",110.89,120.88
"19450",137.36,99.277
"31064",141.94,92.442
"56823",134.75,101.74
"10753",142.03,83.619
"37441",111.34,83.358
"32161",160.93,89.333
"15445",129.54,101.74
"11257",116.61,101.62
"26703",141.1,118.8
"2403",188.14,101.09
"64813",200.39,98.382
"52841",182.5,117.81
"17152",172.76,77.388
"61730",162.7,99.206
"26906",123.94,95.922
"63171",188.4,99.825
"7896",155.69,93.568
"3792",182.12,127.77
"19899",159.19,82.065
"48973",176.33,128.64
"38659",162.61,105
"651",153.43,117.59
"37006",160.67,111.22
"23852",181.08,114.71
"59530",166.34,116.53
"10481",170.82,96.622
"13499",112.24,90.232
"62397",141.33,59.626
"23350",140.93,110.35
"4994",184.82,79.437
"14689",157.08,87.715
"40852",157.63,93.863
"50824",148.8,88.929
"23989",127.11,103.2
"1476",161.05,106.87
"6506",181.64,116.67
"17053",152.95,54.226
"8678",158.97,111.23
"59748",187.84,98.694
"53095",120.46,109.16
"1782",144.22,108.9
"37945",167.11,92.644
"13935",160.35,133.36
"43000",155.78,102.11
"32113",162.74,108.4
"34271",145.51,87.842
"8421",153.72,104
"19947",169.94,119.94
"20892",158.62,55.941
"47720",133.74,93.747
"42965",162.99,119.58
"29450",152.03,117.95
"24558",130.31,131.18
"58195",155.23,95.123
"17391",191.66,125.86
"3845",170.34,98.113
"8404",143.7,107.52
"15418",141.4,89.085
"43394",145.75,96.087
"56320",157.79,108.24
"34434",186.76,101.48
"7476",170.5,105.29
"60891",183.03,59.122
"24733",140.28,76.051
"56848",160.84,112.78
"21571",171.49,88.796
"37011",134.08,101.01
"41140",126.11,101.31
"4262",135.86,107.03
"26072",116.46,70.423
"13423",123.76,116.3
"29395",161.07,99.672
"15748",155.16,99.032
"11256",146.95,105.55
"31372",131.49,129.42
"52117",188.64,112.41
"38901",141.9,114.7
"63889",125.22,101.54
"9651",158.7,105.2
"46608",146.86,111.18
"18438",149.55,91.306
"1827",191.28,106.54
"142",140.11,114.49
"45583",160.25,124.06
"10579",139.04,110.21
"13162",192.3,115.18
"52090",136.33,91.837
"61605",150.28,108.77
"22304",112.96,69.994
"55951",177.81,115.12
"46398",105.41,77.064
"65019",123.13,58.661
"2625",173.38,89.329
"58081",144.4,78.681
"24642",179.61,90.508
"29523",172.77,104.2
"45474",172.64,98.725
"58379",132.31,84.312
"26629",136.22,93.825
"17746",109.64,99.816
"17553",142.79,114.19
"5680",97.818,115.55
"30620",150.79,98.39
"2525",119.88,64.901
"52567",146.66,114.49
"55854",177.4,131.77
"43457",140.42,83.923
"23944",146.08,118.39
"3048",173.37,105.27
"40629",161.5,93.829
"63449",146.56,92.275
"23115",190.35,122.55
"47388",120.91,82.616
"36216",151.01,85.711
"51505",134.82,89.948
"58789",192.68,108.02
"3461",166.85,103.57
"63354",175.74,88.719
"11242",156.13,107.87
"29679",127.07,125.91
"30848",101.73,77.228
"6441",172.02,99.533
"56784",133.2,118.09
"35042",145.28,92.057
"3207",163.24,78.438
"43110",173.34,107.8
"63038",112.49,76.057
"16271",163.52,132.45
"61762",167.59,104.78
"48030",154.28,114.91
"22568",159.96,94.272
"2466",152.13,92.659
"38781",131.77,84.292
"16413",132.61,70.886
"23508",141.46,89.484
"4949",137.34,90.191
"53768",154.35,119.11
"48834",136.02,108.47
"64239",184.53,127.36
"38956",172.18,108.66
"9335",161.63,90.094
"26009",139.65,95.435
"26594",145.33,99.907
"46938",169.39,99.394
"33400",157.42,68.328
"14767",172.74,136.24
"49506",181.55,101.13
"31145",178.58,114.29
"46820",183.49,105.88
"14677",194.25,94.908
"38067",139.85,88.262
"47514",165.83,76.508
"8594",143.85,109.97
"7488",134.31,74.253
"54483",156.35,108.04
"11206",182.26,109.14
"14044",181.3,77.541
"47343",124.64,99.019
"62922",140.34,130.12
"779",155.35,121.27
"26318",139.49,131.55
"29525",129.58,86.442
"51985",189.49,106.28
"13586",149.35,112.25
"6134",193.77,114.36
"13685",126.14,96.026
"48418",188.25,96.933
"28277",145.1,92.553
"26858",127.85,126.26
"12493",123.48,115.62
"56006",147.31,101.52
"48629",120.28,101.19
"18824",177.93,113.51
"14013",162.9,54.461
"23188",170.75,84.559
"45976",106.55,101.07
"47247",137.52,106.87
"59344",171.12,124.74
"51903",109.47,87.577
"11085",177.57,134.97
"59659",153.29,101.76
"47755",127.19,110.07
"754",173.21,108.01
"12398",130.62,116.15
"53909",148.45,87.296
"21627",109.41,83.69
"55655",143.75,90.387
"40177",140.11,108.06
"26270",170.51,71.286
"49530",145.97,89.268
"1791",135.55,73.066
"58533",143.62,105.58
"59411",147.21,113.66
"40776",185.83,98.696
"52768",157.36,64.513
"1154",171.94,73.098
"27836",127.31,70.976
"60445",106.96,65.642
"6090",158.9,99.389
"52608",146.43,70.779
"62590",109.75,96.743
"3323",129.2,84.659
"58291",145.13,91.499
"50239",147.93,84.656
"53524",173.43,107.05
"63686",139.72,85.015
"50715",167.32,51.234
"59301",177.8,107.13
"11802",145.65,80.575
"59414",151.28,104.02
"41129",177.37,114.28
"40620",180.37,102.86
"10516",178.16,107.25
"28177",129.64,99.747
"20305",195.97,110.34
"13647",151.48,128.14
"48707",152.74,108.37
"16753",115.82,118.12
"14499",165.62,97.044
"22612",142.92,97.825
"42253",175.74,113.42
"38280",140.13,109.73
"17248",146.87,63.588
"13608",169.86,101.09
"8623",135.72,130.95
"26964",137.79,110.8
"13025",119.64,71.201
"17158",155.97,112.61
"27762",137.05,96.526
"9723",152.76,76.885
"61679",140.87,125.64
"3398",163.2,108.19
"38767",174.73,124.7
"25801",125.85,118.79
"15836",149.73,50.432
"22036",182.12,73.034
"26863",131.64,129.01
"52922",161.62,81.227
"6524",136.34,61.054
"1153",170.24,81.368
"36591",152.69,128.77
"2898",140.33,99.534
"49489",146.82,94.799
"11587",170.53,100.25
"55832",139.27,82.88
"20501",116.28,94.484
"13097",142.82,112.34
"63545",124.71,92.369
"9026",168.53,95.167
"16316",169.8,95.603
"25486",164.11,128.93
"42890",153.44,94.434
"46558",118.98,76.027
"42873",152.97,99.854
"36471",115.31,96.126
"52285",102.89,53.669
"56704",130.69,83.993
"28494",180.05,132.02
"16667",130.33,78.501
"2841",145.7,103.97
"29048",132.25,89.954
"7848",177.84,98.842
"18997",174.54,90.05
"41669",155.37,103.36
"11683",173.38,104.55
"17896",153.64,102.61
"54706",182.22,109.66
"15583",131.38,74.401
"9891",156.22,96.825
"13742",118.31,129.66
"54132",175.47,92.349
"27487",148.04,73.461
"37444",173.46,104.71
"45068",154.9,107.38
"58167",150.07,92.502
"59501",167.32,109.36
"6581",168.4,111
"31270",173.37,113.48
"8773",160.21,113.57
"56691",141.86,106.24
"61531",97.393,78.322
"14611",160.96,92.936
"46773",154.18,80.112
"64960",115.1,64.872
"27103",136.54,79.25
"4193",134.88,78.931
"3499",164.22,132.5
"30171",149.7,74.199
"12173",181.65,131.39
"15391",114.73,78.936
"54424",181.1,77.913
"4023",172.89,113
"54865",131.48,105.28
"53782",119.51,86.39
"50579",158.73,107.79
"36793",180.47,98.571
"39478",167.56,74.977
"45128",160.5,94.468
"5107",135.44,91.382
"41199",128.04,100.28
"1950",151.26,86.52
"6622",123.37,65.206
"50301",111.69,57.108
"60238",141.81,126.86
"52219",126.93,91.656
"18684",127.92,64.181
"29657",150.15,105.27
"39467",162.79,124.83
"59151",138.06,125.36
"37879",149.37,85.893
"47206",117.66,107.61
"9012",191.62,99.992
"22374",143.85,104.08
"19708",130.18,67.094
"24793",115.64,99.913
"15906",151.73,98.064
"11779",185.78,104.6
"42531",180.29,107.33
"59469",141.21,120.56
"32447",136.61,78.752
"45676",151.41,106.74
"38334",151.37,81.01
"5737",145.06,83.541
"27938",177.7,98.866
"4068",185.45,103.16
"22360",187.22,97.609
"64293",174.4,111.04
"23279",173.71,135.54
"57716",171.58,108.68
"23199",138.48,72.19
"34573",184.67,127.6
"14318",189.07,128.23
"61444",128.85,86.289
"59259",146.56,94.426
"35673",163.49,112.91
"56518",155.09,98.946
"31941",177.11,103.27
"28714",180.04,84.014
"41084",126.94,72.071
"45752",140.58,95.684
"46270",110.59,91.964
"55312",173.18,105.13
"50099",141.73,91.625
"14510",95.157,125.4
"10781",149.36,64.013
"53422",159.34,120.78
"35371",195.27,131.2
"48255",85.723,89.601
"17893",145.33,109.52
"15397",160.61,96.561
"363",141.04,122.59
"11423",129.31,76.647
"29318",162.98,109.98
"33601",146.53,79.574
"57213",151.04,51.349
"25786",143.53,92.034
"7263",149.11,91.216
"59025",136.38,96.582
"63254",142.66,113.35
"30946",172,92.173
"22800",158.01,119.18
"5482",167.49,117.23
"26825",142.7,122.76
"31377",162.18,97.246
"36598",107.65,94.363
"22585",131.19,78.432
"7499",182.85,120.11
"45099",135.18,93.582
"33754",179.66,92.037
"10723",169.12,99.971
"29259",179.13,124.55
"43740",158.44,74.549
"50471",180.41,110.11
"39848",188.25,113.33
"48422",176.38,110.9
"58953",155.41,129.71
"4267",163.53,118.92
"11096",152.49,94.419
"13948",119.7,58.251
"14101",165.63,106.57
"40167",143.16,109.99
"40382",120.72,80.079
"2464",102.8,92.311
"49556",162.39,110.35
"19685",176.37,106.52
"21441",159.71,80.949
"56063",144.49,67.893
"12030",102.37,67.43
"23613",117.68,70.631
"2443",159.01,124.71
"8978",132.61,106.56
"7771",192.89,77.203
"16117",159.06,105.39
"1374",100.01,89.883
"3049",166.4,116.41
"64545",133.23,66.527
"17769",114.44,108.39
"18183",182.08,95.147
"64650",155.98,120.45
"41686",127.88,107.24
"38850",175.82,94.625
"30269",148.26,50.138
"38958",161.79,95.623
"32761",126.12,109.07
"40414",134.82,78.53
"35748",151.72,99.809
"36790",160.17,113.97
"58709",120.15,98.368
"49937",145.4,104.43
"34262",151.29,122.66
"62616",166.35,77.145
"6798",122.47,127.21
"1095",127.04,86.054
"53233",120.66,109.95
"24956",114.18,64.559
"35556",160.26,101.94
"14719",125.84,74.833
"62000",148.38,124.93
"44376",177.46,78.182
"22077",117.1,53.261
"46685",182.25,52.064
"9125",181.52,105.25
"28554",144.46,125.94
"10179",159.26,100.42
"46309",181.33,102.44
"18713",146.58,97.662
"43748",169.28,101.65
"226",184.65,84.266
"64420",147.31,105.88
"33614",146.16,113.59
"60731",132.38,75.516
"39191",152.73,86.028
"33013",151.16,111.45
"54853",159.48,105.65
"60320",158.46,97.434
"15843",165.03,104.71
"62929",133.2,120.17
"40837",177.25,110.21
"12913",105.05,117.47
"32631",117.6,110.77
"3850",183.68,114.52
"49583",158.52,112.88
"26195",126.53,97.757
"59852",162.62,126.22
"40342",118.19,118.92
"12979",143.72,72.172
"61507",149.35,97.914
"2451",135.12,104.42
"9958",127.85,104.71
"32832",107.97,72.016
"65165",136.94,107.15
"60703",124.04,76.344
"2916",122.21,93.878
"46424",104.69,81.825
"49050",166.21,93.304
"47384",131.91,81.03
"61201",176,113.72
"40992",109.73,69.123
"40515",132.16,105.16
"46884",163.52,96.696
"59566",155.83,128.22
"5830",162.57,110.89
"45243",158.24,91.271
"33897",135.84,84.484
"61786",149.95,85.915
"11497",142.47,122.01
"62647",167.21,113.91
"14827",170.77,128.15
"31009",163.13,88.843
"21910",153.15,104.15
"12057",170.47,101.68
"22686",112.86,98.599
"24319",151.58,66
"47093",138.12,119.33
"5904",142.51,135.74
"47878",149.04,118.03
"46892",118.57,117.47
"49558",165.76,100.73
"25445",202.34,104.84
"39068",153.06,74.824
"57143",170.97,100.44
"8480",145.48,72.16
"65112",142,84.995
"57929",168.57,128.73
"17744",132.42,126.7
"16340",165.33,86.719
"51319",147.38,106.49
"16036",151.73,107.12
"16452",145.48,91.715
"9957",147.51,108.08
"1809",126.95,126.51
"20643",171.98,94.394
"10499",145.26,95.585
"52724",163.07,105.57
"14296",146.31,104.11
"60675",180.32,98.188
"40532",134.29,91.823
"10774",144.26,93.405
"38615",155.11,87.214
"39997",116.04,70.844
"1147",115.87,95.721
"40241",165.09,100.31
"15989",176.51,74.122
"2737",156.03,128
"19482",164.29,87.423
"17897",167.66,117.47
"34230",130.17,117.87
"29441",139.58,74.237
"61064",160.4,98.839
"17237",124.62,86.049
"13728",137.3,88.818
"35120",171.37,98.927
"59644",185.96,83.468
"18798",167.44,127.06
"50545",170.46,99.726
"6922",173.76,116.07
"30984",153.26,112.77
"42094",142.05,109.35
"50352",171.08,115.63
"49422",112.9,114.45
"63777",181.84,70.946
"39476",205.27,74.546
"12347",127.86,90.538
"15666",114.06,111.81
"23310",142.14,131.43
"41275",150.46,91.026
"31853",163.55,121.81
"57705",158.66,106.87
"59249",151.2,84.413
"14710",155.12,116.31
"15439",117.39,122.44
"41803",169.03,105.1
"6539",192.69,127.02
"10815",143.81,77.324
"15192",131.12,89.05
"13738",167,120.4
"28189",115.39,57.536
"53122",156.54,101.63
"17429",119.56,93.549
"40535",153.03,96.502
"40508",149.98,75.522
"59026",158.1,79.699
"55950",168.85,130.08
"36340",163.19,81.96
"26925",171.35,125.7
"20128",167.29,76.122
"50494",149.79,72.946
"15670",193.06,115.27
"19781",199.55,104.53
"15288",147.42,100.74
"26741",138.17,113.47
"30351",186.3,134.43
"34258",159.83,103.9
"55473",139.23,85.285
"54205",160.97,51.933
"12412",160.81,66.747
"10493",161.58,80.715
"5376",157.95,86.636
"8656",188.94,130.04
"42178",178,95.451
"28430",145.35,139.16
"37329",135.53,103.45
"18041",123.96,86.548
"54566",136.45,107.23
"54915",165.1,104.91
"42750",180.95,67.908
"32701",105.92,84.566
"3550",171.5,63.236
"39605",139.49,88.924
"20810",201.63,102.11
"29632",103.88,105.55
"3099",114.34,92.638
"25778",135.77,109.66
"54726",177.79,107.83
"51052",180.72,130.35
"51175",146.45,100.13
"44363",153.38,112.36
"37132",121.97,111.02
"31495",146.79,97.435
"45399",159.71,110.68
"6935",120.98,115.29
"7497",123.06,103.05
"2536",160.34,97.514
"65121",173.77,74.918
"58252",164.87,125.43
"43417",136.85,95.201
"34669",193.32,132.79
"9846",183.92,61.416
"62621",105.72,89.866
"58352",156.44,124.79
"52327",164.71,105.23
"767",132.76,71.964
"5429",166.06,101.55
"19038",137.49,80.199
"19198",150.43,63.568
"7714",168.16,95.762
"39627",153.73,124.08
"39144",133.66,115.49
"53679",136.04,113.44
"30190",169.84,134.43
"3243",155.89,120.06
"26509",165.63,131.23
"8905",190.16,91.482
"17024",125.77,77.569
"15483",177.39,88.998
"24603",146.22,70.199
"2360",202.02,108.23
"137",155.84,84.137
"5746",123.53,95.585
"5326",162.32,112.5
"17081",123.45,102.69
"8835",151.04,103.05
"4788",176.1,84.475
"50472",124.8,119
"50347",143.86,116.59
"50931",139.38,92.985
"48242",122.44,110.81
"7849",183.82,105.39
"33367",122.65,92.702
"20473",166.24,104.63
"10553",131.93,93.308
"31557",198.94,100.51
"45963",155.14,97.975
"29767",164.32,83.55
"15468",139.48,87.928
"8216",145.94,95.081
"2014",169.76,75.126
"27821",144.31,124.19
"53033",141.45,113.7
"32887",117.59,81.479
"63789",179.7,98.383
"36321",151.37,84.689
"3923",156.94,101.78
"54283",144.47,90.605
"55849",181.25,126.59
"3097",117.64,69.745
"53407",152.8,91.3
"8886",193.39,101.87
"23735",146.46,103.74
"63976",151.07,119.98
"24290",182.71,100.89
"23390",153.27,78.647
"18633",148.11,122.72
"46010",130.11,83.498
"31010",156.14,94.634
"49757",140.61,55.719
"24369",191.64,108.52
"30429",154.14,49.684
"4170",166.3,89.594
"9598",109.47,77.904
"35775",113.42,113.41
"38558",129.09,73.849
"43979",163.23,122.11
"47344",127.43,110.6
"33712",129.57,113.84
"3875",164.21,106.06
"10961",141.4,119.05
"35593",154.57,100.99
"2888",115.54,114.71
"55689",185,110.03
"28336",166.78,133.59
"63942",175.32,85.328
"9949",128.54,56.933
"40684",183.13,110.24
"61247",149.54,80.526
"27",173.1,95.161
"16028",144.9,62.206
"62190",172.65,132.17
"40267",162.64,125.18
"20633",154.76,95.243
"60783",187.42,127.79
"23626",149.14,91.764
"61608",171.32,115.77
"22721",166.89,77.908
"41845",154.22,115.89
"57729",179.15,77.575
"14833",166.81,119.86
"44729",149.08,104.31
"40412",151.67,72.333
"737",200.95,73.999
"12350",149.72,69.449
"24568",143.36,106.04
"9627",129.02,75.355
"54094",139.93,121.67
"10073",164.51,100.12
"6627",162.68,102.93
"41927",154.97,100.49
"15152",154.58,128.28
"53241",113.07,102.89
"53096",114.76,99.149
"8461",178.87,118.5
"35188",123.99,107.96
"30477",135.45,128.14
"5200",159.27,121.78
"24769",154.4,84.454
"43505",160.83,65.591
"46969",164.46,101.65
"8246",155.83,97.75
"5768",203.19,97.279
"1486",149.81,114.93
"18482",143.19,100.82
"33615",160.2,119.77
"4754",152.88,88.385
"29959",168.81,96.629
"24678",128.75,100.46
"14376",151.72,96.001
"9718",118.45,105.13
"12258",149.08,88.437
"33953",153.73,77.928
"51624",183.9,116.38
"16247",166.9,107.48
"12429",150.77,118.93
"10896",159.35,131.16
"11659",158.2,122.39
"59987",195.56,94.989
"3664",144.94,137.33
"64916",155.8,105.54
"41610",147.72,105.16
"16917",168.32,88.157
"1227",169.99,114.75
"6196",143.45,108.53
"16054",135.59,104.31
"71",148.18,87.495
"48476",110.7,85.775
"46799",158.44,121.37
"18352",144.56,143.15
"3837",145.23,53.364
"59859",146.44,96.501
"18258",159.77,91.634
"53568",138.89,78.719
"48095",125.53,111.07
"14080",149.13,72.828
"61289",143.85,113.36
"7860",198.91,95.671
"8511",134.66,84.587
"33041",119.38,107.72
"10874",131.5,80.979
"1051",159,93.218
"14166",149.35,115.15
"41727",174.08,74.848
"18970",113.54,87.222
"40554",126.3,97.977
"57910",181.61,85.026
"23805",164.76,82.934
"27207",151.62,107.53
"36560",157.74,116.93
"22986",188.98,121.11
"3073",124.67,89.289
"50172",136.75,76.688
"1402",116.39,91.744
"57703",157.89,119.36
"44521",159.95,121.43
"26410",178.59,122.65
"25586",152.5,108.29
"50767",148.23,121.24
"44642",130.59,109.11
"23582",157.22,72.206
"80",153.36,121.86
"56570",124.86,99.64
"25211",184.49,64.7
"19130",137.24,83.049
"26915",173.71,97.627
"62755",129.61,100.39
"40505",130.22,78.588
"40537",158.34,86.869
"36521",146.66,88.729
"32260",170.65,106.54
"35211",182.55,108.63
"1724",153.94,59.564
