"","label0","label1"
"14704",166.34,124.78
"59786",141.08,123.23
"33681",134.63,106.48
"37686",153.43,115.21
"61545",123.68,97.356
"8896",183.89,69.088
"5356",150.13,83.306
"59726",145.21,123.51
"25595",177.27,90.564
"2805",151.01,84.29
"45347",124.54,100.16
"21730",197.43,91.526
"52595",161.43,99.631
"39317",143.27,113.41
"32134",148.69,108.91
"35770",137.24,91.752
"35314",179.21,110.26
"62890",154.7,130.3
"45564",109.68,66.735
"6061",186.99,125.07
"64089",165.09,90.783
"48396",145.38,93.969
"31512",160.02,99.685
"31050",193.96,103.18
"65381",168.37,107.95
"46853",168.45,106.55
"16119",193.25,111.56
"16437",157.74,78.053
"48029",122.61,73.481
"7773",166.71,62.73
"57489",146.25,96.344
"28734",116.7,77.737
"4876",144.99,103.44
"40899",184.72,97.977
"1386",164.16,110.36
"11886",170.7,127.34
"33692",141.22,91.018
"50885",137.2,98.563
"37352",166.45,119.83
"55453",94.152,61.008
"36255",120.02,84.686
"2710",133.99,73.947
"63463",167.97,99.171
"25228",149.8,120.89
"3371",138.95,103.88
"51041",175.75,71.442
"29719",146.12,74.087
"60349",141.64,63.983
"23974",150.07,109.36
"45017",137.6,97.752
"37592",133.92,95.654
"18764",159.55,117.04
"60996",194.21,98.115
"42103",132.26,107.37
"63382",142.86,109.27
"35825",159.05,113.44
"57678",137.09,126.9
"41455",170.39,110.94
"12898",212.05,97.178
"56507",136.23,88.931
"36728",175.41,104.68
"43668",109.57,87.916
"21722",170.1,85.655
"3258",121.22,100.88
"22458",120.97,93.844
"33132",144.75,122.45
"16321",176.48,83.033
"38013",138.96,70.439
"12634",166.57,91.507
"45378",159.08,101.94
"58435",190.57,93.96
"5853",108.1,55.893
"9700",144.29,104.18
"32913",177.12,98.774
"52458",159.04,125.97
"40327",169.79,107.48
"35895",162.8,76.976
"46945",171.59,78.718
"28766",157.01,83.709
"39465",186.69,121.76
"41938",181.94,103.77
"1034",140.31,94.016
"45122",172.02,87.172
"49821",157.87,52.919
"39312",154.41,117.1
"7210",142.18,86.986
"52968",171.84,110.78
"31911",171.09,109.8
"19181",141.34,133.97
"32240",140.13,130.23
"3998",173.58,88.443
"58150",159.98,83.093
"56329",162,101.64
"23574",145.84,102.4
"59642",138.76,94.776
"21041",139.77,112.33
"54721",159.66,74.257
"23148",170.5,111.4
"56632",126.03,92.382
"6465",147.13,89.084
"26929",113.42,96.748
"9561",167.09,96.922
"38191",170.54,113.05
"63858",104.36,107.56
"17611",169.69,108.52
"60481",183.13,66.415
"49561",169.98,99.992
"57835",162.89,128.46
"40484",153.48,101.83
"7667",128.86,106.94
"27707",119.13,72.847
"7493",165.9,106.45
"18119",129.89,92.123
"55671",119.36,116.89
"51399",184.54,98.513
"27444",160.86,102.31
"43914",139.99,92.241
"34127",170.84,118.3
"26711",98.29,82.754
"32996",140.13,105.09
"29614",159.35,125.4
"22999",160.87,75.505
"17905",159.52,121.05
"28202",143.15,129.96
"46271",121.44,93.672
"65507",111.28,104.07
"26840",160.5,99.686
"56845",153.03,113.05
"38313",176.89,111.04
"47885",176.13,124.49
"42448",173.16,102.4
"24425",184.24,89.018
"54553",118.63,96.04
"49331",119.05,95.421
"23782",139.95,103.6
"10283",161.58,102.55
"17362",151.17,112.6
"33485",155.26,131.99
"37044",141.03,102.58
"14826",174.6,128.01
"37139",145.04,108.29
"10783",172.53,80.789
"62302",139.08,83.216
"20328",143,119.4
"18460",140.25,48.473
"10025",118.68,110.62
"18459",164.97,83.208
"61965",147.77,113.25
"36166",185.04,110.95
"40669",192.95,46.362
"551",164.23,76.03
"27917",158.21,130.88
"57540",151.83,98.658
"28791",148.88,82.102
"13844",165.27,76.113
"286",140.63,92.56
"3983",162.21,135.52
"22940",135.11,49.989
"31995",121.59,91.337
"2561",189.23,87.263
"4518",152.67,106.46
"13132",177.63,85.765
"26789",180.86,105.44
"7375",159.88,121.51
"28315",163.01,69.131
"17137",142.08,100.85
"56314",131.12,90.815
"28221",142.08,53.632
"45864",162.23,98.733
"6885",154.6,99.327
"24945",123.7,106.04
"43833",175.94,102.52
"60549",173.37,103.74
"27410",158.16,105.05
"16328",157.66,105.68
"6961",188.31,125.06
"32614",177.41,104.04
"58813",130.83,73.126
"55684",149.17,104.98
"30012",111.75,70.673
"16504",129.75,105.67
"61591",120.58,108.43
"63133",157.4,58.562
"18895",166.38,130.81
"1957",186.99,107.59
"3608",130.82,102.44
"48738",179.08,100.98
"25811",128.09,99.444
"46681",169.13,80.654
"50102",136.85,112.44
"41788",172.89,77.347
"47733",135.78,86.6
"16078",126.94,132.87
"57798",170.47,91.635
"61115",132.24,62.612
"52721",173.58,88.996
"47169",154.41,86.486
"13516",161.16,81.076
"1098",123.06,89.637
"63584",108.13,87.341
"25010",150,108.42
"48977",180.66,76.486
"65535",104.68,109.59
"31147",174.52,125.75
"53447",119.52,95.891
"13109",136.03,100.06
"26260",134.76,95.357
"48356",174.58,104.91
"64617",159.57,105.4
"47534",115.97,97.673
"25675",146.4,97.471
"7186",137.42,108.93
"65187",171.47,101.49
"47545",143.59,87.479
"42023",168.79,105.2
"11488",149.06,77.939
"41329",142.98,75.648
"48822",120.03,108.84
"41312",147.46,64.533
"10214",139.22,106.44
"645",128.55,109.55
"46713",149.98,85.233
"26011",123.06,75.697
"47771",154.26,56.929
"63100",167.93,71.721
"43041",149.41,78.584
"56711",189.44,96.235
"15294",140.86,100.41
"46597",140.11,112.05
"64557",159.37,119.11
"64006",145.81,80.566
"60218",161.21,92.36
"60029",177.37,74.025
"54471",138.89,102.54
"20103",162.25,104.25
"27504",164.07,140.1
"54601",184.64,97.996
"36159",121.7,72.733
"52551",146.83,111.09
"17656",142.97,105.41
"11153",117.73,124.83
"63231",122.89,63.299
"17225",171.96,105.35
"31681",192.98,82.624
"986",171.29,86.194
"52003",174.32,102.64
"29489",130.75,98.201
"9966",181.55,127.31
"6809",174.08,99.912
"15678",125.52,89.362
"48126",87.369,105.86
"54817",161.83,75.265
"17709",132.77,122.2
"27204",171.44,101.89
"31168",129.7,73.891
"32226",156.82,101.2
"12882",157.55,96.009
"19970",162.34,100.63
"59897",140.46,79.364
"44371",114.79,100.56
"19203",183.89,101.14
"50729",126.1,120.57
"46914",161.28,97.344
"48277",137.07,98.281
"20342",171.33,112.15
"15316",153.72,89.182
"24350",97.393,57.744
"11267",137.86,96.016
"41217",154.52,75.271
"39215",161.79,111.11
"54135",144.18,96.919
"49700",142.62,108.79
"46834",143.15,104.18
"43818",181.42,121.19
"47983",172.38,107.8
"32401",116.52,98.619
"19732",159.87,105.66
"44859",160.4,82.339
"13926",133.88,112.13
"29188",111.58,102.47
"33312",93.815,63.525
"17875",183.5,103.31
"36846",171.81,120.23
"31264",111.2,64.399
"44277",140.3,102.45
"22143",102.13,72.902
"43846",187.82,105.08
"7053",148.07,127.27
"21282",158.69,96.071
"41714",140.92,109.84
"41334",158.76,115.9
"58234",122.8,84.778
"6085",156.65,104.35
"15437",170.62,123.06
"34954",156.19,113.9
"46478",141,99.262
"44677",190.28,112.89
"15015",167.17,85.514
"37446",189.37,109.64
"54695",161.34,99.939
"47374",163.91,98.324
"30370",146.31,98.825
"60575",168.03,87.307
"9636",184.16,98.277
"64680",147.6,125.21
"26332",125.01,83.544
"18662",171.62,102.82
"24795",158.98,72.062
"25143",158.99,71.352
"43035",109.22,77.038
"28374",178.43,100.03
"55964",163.3,76.91
"28620",169.15,102.52
"41503",119.07,78.081
"64067",127.27,102.65
"23504",157.15,128.79
"32649",142.71,94.796
"13868",180.77,87.434
"11091",166.98,103.65
"2672",158.34,131.38
"49126",212.36,114.9
"21246",142.29,68.176
"19098",163.49,85.193
"44403",184.44,104.2
"57889",158.76,74.331
"63831",139.13,108.15
"33625",165.82,108.03
"18804",136.6,100.56
"24784",115.28,100.39
"52042",176.44,101.11
"12354",162.68,83.347
"12056",147.92,97.392
"22037",131.58,87.138
"16063",126.94,82.816
"14775",143.05,91.43
"44863",141.64,73.79
"23498",193.55,93.57
"12904",190.52,113.44
"4914",154.61,104.76
"59141",161.69,114.19
"8655",193.48,132.78
"25105",188.42,100.39
"55752",160.93,119.31
"16052",174.69,96.288
"15697",103.52,124.42
"26469",173.03,104.77
"32789",142.97,83.196
"13966",124.34,132.15
"10252",143.72,73.82
"6110",144.9,93.914
"64278",116.19,116.82
"61426",146.95,93.026
"14728",140.34,120.4
"21601",173.62,72.388
"43445",158.61,109.37
"38117",174.29,106.34
"1985",169.86,85.117
"58779",161.93,59.122
"34789",135.88,109.02
"55742",132.49,75.475
"13929",131.85,91.181
"64538",128.9,94.597
"35725",158,131.51
"63003",165.63,58.673
"22518",160.84,111.74
"7039",142.54,102.67
"33881",112.56,91.576
"17068",170.72,116.56
"76",140.22,88.879
"30479",190.24,137.97
"29002",173.27,103.61
"14855",135.38,90.232
"62845",142.41,73.785
"51998",143.31,66.147
"28112",116.78,127.04
"6422",147.12,100.46
"32021",159.35,114.6
"26851",177.95,103.51
"48678",149.7,117.98
"48483",138,104.53
"20865",161.74,87.284
"12405",145.67,104.53
"34020",161.87,103.29
"38642",187.29,104.29
"44725",171.96,82.951
"12548",187.77,99.13
"6348",157.97,75.639
"48119",144.85,76.939
"8136",162.77,104.91
"58044",195.27,69.482
"1175",150.57,100
"24950",152.88,107.76
"33188",172.21,101.09
"37976",117.79,95.768
"15602",174.83,106.7
"51493",156.13,100.32
"30829",155.76,122.91
"31992",120.33,100.94
"20556",168.68,87.925
"54722",172.29,106.35
"18249",153.76,105.7
"25377",174.07,75.33
"28573",132.27,78.948
"5699",185.48,101.22
"64306",140.31,73.837
"29881",131.62,98.106
"55250",165.8,93.627
"62599",149.06,87.198
"51018",177.09,99.89
"28231",160.39,106.02
"14282",191.23,91.816
"5558",151.64,120.33
"6395",160.24,90.023
"6323",125.65,99.789
"55037",106.5,61.981
"53246",145.13,108.33
"51213",133.9,107.6
"16376",149.01,103.77
"17082",141.11,85.594
"65487",161.54,135.62
"25838",163.91,107.9
"40124",128.1,68.452
"6169",135.2,70.502
"17133",178.55,135.74
"34649",183.82,109.91
"44926",172.05,94.757
"30779",166.45,72.638
"15280",178.64,134.99
"63141",161.23,103.25
"47858",141.71,100.84
"59363",141.8,103.18
"48330",135.65,119.54
"42397",93.47,58.295
"11569",144.06,119.59
"22638",130.11,115.34
"29135",166.01,129.64
"45809",170.59,86.094
"11510",164.71,100.08
"45733",158.67,100.9
"462",184.8,111.96
"22892",158.94,116.19
"40361",138.48,115.7
"8682",135.01,125.67
"43497",170.09,120
"4369",131.93,118.88
"34947",148.34,99.316
"18891",160.7,135.26
"20193",148.78,78.352
"44985",163.21,101.08
"4424",157.83,120.13
"49992",178.52,92.738
"6570",156.23,124.4
"59753",146.59,106.82
"64824",153.22,95.341
"5859",194.79,109.87
"1576",156.13,111.54
"10639",148.77,132.46
"11753",163.28,124.38
"29221",147.59,115.55
"6266",162.18,96.719
"33248",102.7,80.718
"53300",139.59,88.421
"11522",173.21,93.97
"7192",162.66,105.57
"40875",134.73,113.11
"30872",154.99,102.65
"13240",163.69,96.001
"31269",193.59,112.62
"57715",171.25,100.54
"8906",134.62,105.9
"9432",140.08,108.77
"43130",115.24,95.067
"61184",101.28,76.808
"32239",176.03,129.25
"51818",144.59,111.22
"49759",147.88,73.103
"25162",170.41,136.6
"30617",146.26,108.41
"62978",165.44,101.61
"63712",169.57,69.54
"10044",155.68,86.713
"54150",185.68,104.7
"12957",141.98,53.845
"53831",167.09,91.191
"39725",153.54,133.58
"47908",171.58,98.741
"21477",168.46,104.17
"31106",152.86,100.7
"25668",136.23,98.229
"57860",165.86,105.36
"55755",154.63,120.23
"47163",112.77,79.656
"40641",145.11,88.381
"18436",150.2,86.603
"36779",139.56,108.08
"23137",165.76,87.812
"48833",154.81,85.394
"12223",197.24,111.09
"29691",108.28,82.172
"60175",164.31,125.28
"58635",153.16,107.44
"57189",179.99,101.8
"53994",134.4,124.42
"64572",166.22,73.663
"46355",125.56,108.5
"1141",97.189,102.33
"1881",163.67,101.62
"17290",172.52,117.24
"10457",120.64,98.37
"58682",102.87,91.242
"64698",99.17,96.903
"36150",127.27,101.06
"10065",134.03,120.66
"51338",169.22,115.64
"54598",141.93,101.64
"49414",149.8,105.91
"55802",164.93,64.85
"38765",145.34,127.94
"26393",201.97,96.755
"2251",175.7,117.35
"42830",125.71,114.6
"33663",135.52,81.754
"48782",187.67,115.85
"61804",155.11,123.37
"42381",189.88,133.29
"27613",120.29,84.932
"58422",152.94,103.54
"32910",121.23,110.26
"49039",159.53,109.25
"30017",146,79.306
"11701",150.81,99.7
"30776",127.64,101.2
"23097",142.53,80.836
"12544",135.79,80.513
"29007",138.26,133.06
"60168",169.76,108.76
"13421",172.75,113.94
"12504",114.15,106.53
"36516",164.29,113.05
"41568",141.39,63.574
"45011",121.29,98.387
"41341",152.32,58.338
"31747",156.86,90.758
"7314",165.1,108.35
"13296",163.21,131.67
"24988",159.57,55.659
"63910",167.57,92.152
"51650",164.3,99.425
"40387",145.72,105.8
"31971",141.91,105.78
"60097",188.86,69.208
"51237",146.39,96.518
"19550",166.87,82.367
"45846",124.76,112.03
"55561",169.5,107.8
"47911",206.14,106.83
"15045",146.39,106.29
"23078",178.19,114.66
"14564",120,98.623
"33472",159.29,92.105
"27960",183.3,96.256
"34684",177.84,95.787
"9638",173.3,108.67
"42962",157.34,101.32
"12941",158.94,126.24
"11592",170.56,118.27
"13808",152.68,124.89
"49247",96.13,90.995
"13826",158.49,96.14
"57570",130.92,101.45
"37019",178.1,84.012
"22380",188.34,121.71
"33335",138.28,86.066
"14303",150.67,110.9
"52991",134.32,61.066
"17643",142.22,104.06
"25911",161.67,71.208
"16646",124.31,104.89
"58292",145.1,108.14
"12690",147.31,107.66
"56851",134.46,67.938
"9478",140.77,103.62
"37333",126.76,111.23
"8198",162.84,97.185
"36396",134.16,128.49
"19682",153.96,90.968
"56061",146.46,65.664
"4603",146.82,74.675
"596",173.55,92.58
"6275",148.81,99.367
"27125",149.01,108.85
"10921",169.27,96.27
"13672",173.27,115.92
"40898",156.49,98.242
"18737",112.94,99.916
"52036",140.65,104.13
"20644",164,96.078
"34972",106.43,71.066
"32403",143.98,82.432
"32097",133.01,76.122
"16252",119.01,95.273
"26778",145.35,81.548
"47517",142.73,58.287
"65142",105.58,91.05
"40529",142.57,93.403
"15894",150.9,80.644
"58968",167.35,80.842
"48168",156.59,102.79
"38181",165.8,100.66
"54829",155.87,120.6
"58251",186.05,119.04
"3251",155.39,109.47
"65459",155.14,101.57
"51253",129.23,84.057
"20110",125.04,132.22
"46982",182.59,113.12
"59219",130.31,99.131
"50762",120.25,133.98
"3846",150.55,113.89
"26373",147.21,107.38
"47529",162.54,113.67
"3819",142.76,117.17
"50085",124.4,106.99
"4652",189.05,98.823
"19975",163.04,104.49
"30132",127.97,99.815
"26141",116.3,59.327
"48005",157.72,108.31
"35681",128.27,89.573
"24788",181.03,105.13
"51005",155.43,67.299
"1075",135.9,101.31
"45195",172.65,113.56
"24548",199.36,95.591
"7576",123.22,112.81
"2935",149.05,107.92
"54991",168.01,123.29
"54575",165.82,124.1
"13145",160.86,96.483
"28076",147.79,121.05
"17349",179.87,104.94
"64850",131.79,101.82
"37868",164.59,110.41
"62925",120.47,100.72
"15207",183.01,86.848
"5709",160.12,132.71
"28421",166.53,108.4
"32130",151.77,104.01
"46423",167.65,110.5
"6722",164.02,91.293
"16263",190.01,93.246
"15780",167.53,103.64
"56071",191.94,112.34
"1073",176.16,87.139
"59116",150.72,134.41
"12419",154.78,97.064
"35531",185.43,124.83
"14876",146.2,55.477
"14015",119.26,90.381
"20187",146.26,67.598
"15171",127.79,104.21
"60350",128.4,107.64
"16713",138.82,93.716
"2626",159.86,89.075
"55926",138.43,92.716
"13268",136.86,98.86
"11170",129.28,92.448
"54064",157.12,112.78
"30873",148.36,98.852
"64444",144.78,80.725
"4582",122.58,110.39
"62665",163.16,123.53
"28110",160.02,134.54
"24473",147.74,110.66
"65359",164.09,130.12
"38445",162.64,132.25
"3988",159.44,93.208
"35658",134.67,119.72
"2638",160.92,124.37
"5551",165.06,132.39
"16213",140.92,98.613
"17463",145.85,91.739
"58225",154.85,84.448
"59119",150.65,129.8
"17957",176.18,111.24
"8493",138.39,122.26
"18149",135.29,103.6
"43913",134.63,112.84
"61922",154.4,103.03
"47814",173.99,110.76
"11065",173.24,95.339
"7746",168.68,90.267
"57706",170.22,116.69
"65122",154.88,107.03
"61792",117.44,73.694
"31004",133.18,72.332
"24385",170.4,90.575
"14662",128.84,104.52
"30774",142.15,108.49
"10325",113.15,101.83
"65176",162.71,99.84
"36652",104.11,104.51
"41255",196.4,116.48
"20149",138.38,92.711
"47382",165.5,95.137
"34778",158.79,94.812
"29535",151.21,81.392
"1713",163.18,128.05
"13950",168.58,74.55
"13880",172.86,74.487
"32944",195.06,115.79
"51972",146.38,104.38
"59627",164.14,98.215
"17962",153.46,129.81
"45358",160.08,103.39
"24515",178.83,98.299
"59963",145.69,65.323
"27202",165.55,101.49
"10270",160.19,61.056
"52833",178.53,67.168
"24268",169.19,120.21
"2444",163.65,112.74
"14635",169.27,115.86
"40818",147.82,90.81
"20283",129.44,78.805
"33647",181.09,127.52
"3478",141.51,117.76
"10476",120.46,78.888
"4897",170.12,91.84
"43998",138.28,104.7
"61308",149.91,80.325
"6394",115.5,91.699
"9356",158.05,86.807
"64575",108.34,90.013
"41424",174.18,103.1
"41660",92.035,75.015
"22742",131.33,93.38
"41142",187.23,114.03
"13208",147.27,102.9
"9394",134.83,103.78
"14547",150.26,104.02
"42790",135.99,114.51
"47698",160.79,93.92
"33904",130.73,110.68
"11544",115.91,108.06
"54362",111.88,92.558
"14347",149.59,96.774
"12789",106.44,100.6
"54311",163.59,105.16
"29625",144.3,107.78
"9513",170.97,115.83
"54057",172.34,117.73
"60044",154.58,129.12
"6372",143.46,99.346
"2627",147.55,102.08
"51465",147.68,120.81
"6399",161.19,83.429
"62482",124.71,104.16
"57964",135.42,128.86
"54462",139.28,94.161
"38960",141.72,109.46
"43173",169.85,97.728
"56114",125.12,78.436
"318",125.85,96.295
"61905",143.36,120.77
"23729",159.11,110.25
"15587",170.52,97.124
"16027",139.03,74.561
"524",179.93,92.264
"3418",145.6,90.519
"59708",172.15,85.485
"51751",132.94,97.536
"5504",117.37,82.123
"10257",118.93,114.45
"41740",177.77,117.62
"11474",145.26,109.75
"31766",147.78,107.57
"2692",156.7,106.56
"13896",187.87,118.18
"36029",165.19,71.005
"39638",129.12,93.608
"63563",170.97,105.27
"60464",153.94,84.269
"53194",185.17,118.44
"6534",175.69,111.61
"58515",143.01,105.89
"10348",114.5,82.513
"38109",146.16,69.783
"14284",143.48,107.54
"52542",108.14,74.982
"37670",168.6,114.24
"52289",175.23,76.56
"19050",158,128.17
"52135",156.57,97.975
"6493",136.21,78.532
"13867",151.43,111.12
"54278",153.07,97.742
"31760",142.54,104.7
"17749",122.63,112.15
"21331",178,103.88
"9479",120.82,101.73
"22801",152.08,98.482
"46743",169.29,107.05
"19901",144.4,67.749
"51976",177.57,110.28
"4051",170.87,97.26
"21817",144.09,95.088
"4765",142.14,61.629
"13664",138.67,75.231
"23205",133.45,108.06
"37968",151.17,117.09
"8859",96.244,73.188
"6691",148.52,101.82
"58260",154.46,87.091
"31349",122.01,94.366
"48673",173.74,76.35
"33980",109.01,74.476
"21135",140.1,130.32
"54735",123.31,108.64
"39692",158.26,114.93
"28293",166.95,99.554
"15932",124.95,65.496
"24569",138.25,109.74
"838",191.74,104.88
"1818",147.82,99.553
"30616",179.85,101.37
"33341",142.13,52.3
"52251",141.03,76.214
"30154",161.07,124
"19018",145.44,130.35
"55570",110.13,101.97
"37227",161.53,118.2
"14380",144.73,80.889
"13106",155.05,105.31
"49802",155.28,109.06
"31711",139.35,95.946
"10008",149.44,95.144
"30116",141.27,103
"2511",129.45,132.75
"14212",136.37,103.86
"15504",123.71,119.09
"56403",126.44,93.761
"20046",153.53,135.37
"58343",138.82,100.62
"10004",173.73,74.796
"55442",158.24,91.159
"9010",163.2,110.78
"57599",140.62,78.156
"58553",171.05,100.03
"1341",149.82,84.283
"20497",136.1,107.22
"20608",119.53,83.463
"10638",217.95,120.42
"53190",174.68,105.12
"61968",194.49,123.69
"64460",107.65,134.34
"23618",144.83,94.201
"57689",172.54,98.066
"4531",144.64,104.23
"43690",171.86,102.69
"9457",146.51,101.51
"17890",182.6,101.68
"2152",154.31,106.66
"13877",204.29,90.821
"8571",145.01,75.264
"63685",163.36,108.84
"15706",117.57,85.39
"60166",184.62,76.233
"7318",163.87,106.4
"7366",177.02,108.12
"40053",119.93,111.82
"23337",171.44,109.78
"52805",131.08,106.04
"56",162.45,107.71
"34477",151.12,131.31
"49418",124.25,120.62
"63616",133.7,84.681
"30857",146.17,105.11
"65421",170,112.21
"32438",162.34,105.24
"53836",149.31,110.82
"10426",139.15,94.042
"35741",162.67,80.669
"25218",157.82,103.72
"60915",111.03,103.84
"39801",171.99,105.46
"51363",134.42,102.87
"62505",141.93,103.44
"4343",155.46,119.49
"50942",158.13,63.252
"11236",178.39,103.43
"39533",180.7,135.12
"32394",195.72,103.88
"9235",128.66,101.88
"44066",131.76,79.036
"13391",146.83,121.6
"12197",135.56,108.34
"41099",131.7,114.43
"6645",161.81,100.56
"60483",124.11,95.256
"35805",138.41,83.502
"5090",173.75,81.524
"34588",174.72,80.806
"43331",181.87,99.504
"61014",144.36,84.512
"11529",126.13,121.13
"61852",150.69,72.937
"1085",127.97,67.737
"42158",154.73,118.2
"27361",171.04,88.661
"25320",174.08,106.94
"10500",161.91,95.49
"60805",155,111.42
"59351",130.06,96.886
"15714",145.64,94.625
"17898",133.55,125.69
"27121",139.3,101.29
"65245",135.98,69.387
"20888",166.43,99.206
"5446",146.25,102.67
"41379",175.5,106.64
"43544",124.7,80.216
"40946",169.75,106.81
"22936",130.71,99.692
"2299",109.9,88.103
"22126",141.66,132.39
"46163",168.07,106.44
"59650",143.8,98.264
"62666",158.35,123.54
"23792",125.08,118.92
"60418",168.12,92.941
"62377",144.87,83.764
"41391",157.56,124.87
"5265",148.41,98.306
"10642",99.34,112.33
"8741",170.51,108.91
"56805",141.55,107.43
"38204",145.52,75.892
"2778",179.61,95.122
"38107",109.16,91.672
"51314",126.1,107.1
"33323",177.46,127.66
"58683",131.32,77.446
"18924",155.35,109.44
"9292",148.58,87.96
"38080",140.82,76.535
"3878",177.37,108.06
"46672",125.88,127.06
"62423",179.07,92.954
"38913",169.2,80.644
"9144",175.96,97.829
"1314",161.98,87.645
"112",144.84,121.3
"18929",142.12,120.7
"53707",173.27,120.04
"52524",167.07,101.89
"16404",129.89,102.34
"55457",161.9,74.068
"64625",119.77,97.001
"43637",184.8,86.134
"24062",133.48,67.779
"31336",180.41,109.84
"43148",130.88,119.11
"23922",166.39,106.54
"60985",155.89,85.548
"46209",159.99,76.653
"25969",123.4,101.48
"62381",197.15,107.25
"32862",147.55,77.982
"8071",196.57,96.462
"63749",143.15,103.12
"35908",147.64,98.399
"29412",164.36,98.96
"54754",129.8,97.573
"18783",92.925,72.141
"4214",152.2,104.72
"38796",160.62,102.35
"63956",135.67,103.34
"50596",180.75,109.63
"44267",171.54,117.54
"1352",184.66,114.26
"5707",195.41,109.91
"11473",138.48,103.15
"3628",160.84,94.533
"6195",142.9,95.086
"22770",171.38,105.89
"51102",104.05,114.07
"52643",146.53,107
"28466",128.95,101.88
"29742",168.8,91.143
"17807",203.82,130.71
"55637",137.98,107.07
"48868",185.37,103.7
"55358",148.67,86.821
"30134",136.2,109.98
"62655",127.44,92.771
"17014",165.55,57.235
"32704",105.59,107.26
"17361",135.37,111.68
"5176",168.13,110.06
"54059",152.08,111.23
"31682",192.26,96.93
"33273",124.22,83.141
"55351",160.92,107.84
"31160",125.93,77.848
"12574",164.81,72.482
"56298",181.73,125.82
"53567",120.75,78.964
"55980",151.94,121.17
"12566",147.01,92.116
"7233",135.53,87.412
"46553",113.32,80.628
"2365",170.93,83.863
"61829",167.43,113.66
"18922",187.69,123.99
"48130",152.14,82.209
"6878",143.93,65.657
"13504",152.6,86.91
"28709",152.18,98.141
"2162",135.62,98.346
"30556",143.13,91.551
"44223",136.53,97.18
"35107",162.79,101.46
"19187",135.34,98.1
"59174",168.94,83.756
"9436",137.94,69.092
"48547",178.33,103.83
"7200",118.07,86.724
"20198",155.85,108.58
"34824",161.1,103.56
"46977",110.24,82.305
"24181",164.8,92.638
"34843",120.42,65.228
"46103",151.45,108.35
"6795",199.95,123.71
"61358",136.21,130.15
"48048",167.94,107
"36916",136.65,89.873
"27290",152.77,71.186
"9601",163.18,87.412
"51880",171.85,100.98
"23520",124.3,104.42
"23144",185.31,120.89
"12174",189.89,128.7
"52898",149.41,98.678
"20379",122.46,84.829
"11194",159.91,80.413
"42507",167.52,131.01
"54385",151.71,80.805
"5945",152.12,102.81
"25385",138.83,112.06
"35630",148.32,115.62
"62029",167.77,100.2
"33747",170.47,99.904
"46282",132.19,119.29
"31773",131.34,61.975
"16955",151.47,73.532
"28862",174.2,94.145
"55318",115.64,104.51
"19171",180.12,104.55
"31127",146.15,64.9
"35830",143.51,99.26
"11004",135.21,75.317
"21807",130.65,122.09
"42181",187.15,98.693
"11406",149.19,118.43
"44808",155.08,104.29
"19606",146.71,96.648
"33390",159.92,128.28
"24164",154.1,98.64
"10034",180.27,109.35
"55624",174.81,93.359
"37075",167.67,101.76
"45216",158.19,81.331
"12423",167,95.66
"10355",169.4,109.73
"26048",125.3,85.601
"39699",154.09,83.281
"49162",148.79,84.208
"21714",136.35,94.546
"34491",128.63,64.831
"41965",140.76,123.43
"48944",167.87,98.521
"25200",148.41,127.9
"18196",140.37,75.951
"60496",153.6,98.328
"45375",129.91,74.776
"51543",140.08,114.29
"53473",173.37,74.325
"1263",170.25,118.86
"3289",131.64,93.448
"30692",179.06,103.42
"37506",160.1,101.37
"61355",179.26,126.92
"9935",105.25,131.67
"47348",194.11,84.593
"29704",162.09,101.76
"26448",179.31,135.51
"28840",151.83,118.65
"28815",125.8,117.49
"36245",125.07,108.91
"61593",130.4,98.162
"592",149.48,123.15
"62473",148.38,100.16
"41005",148.13,92.068
"33628",122.42,85.987
"39288",126.31,83.254
"62010",177.99,70.184
"46225",137.95,75.105
"8159",155.82,114.46
"65081",157.16,83.877
"29958",176.43,108.45
"32616",183.26,116.37
"65221",206.51,109.25
"24047",141.6,135.24
"22833",183.3,102.96
"13917",137.05,57.563
"44254",171.33,99.305
"33169",167.03,99.231
"19075",145.35,105.27
"8382",167.79,98.959
"62071",127.06,96.123
"40687",188.34,122.96
"12380",117.35,66.262
"36822",132.73,106.43
"19667",154.84,107.29
"41138",112.55,101.33
"52592",171.7,117.55
"44069",186.76,92.249
"45192",156.28,100.73
"26585",135.56,106.45
"39617",185.69,85.899
"14331",134.65,85.832
"61903",123.27,119.82
"44274",169.11,95.337
"15297",174.64,89.287
"18476",136.64,86.574
"24610",161.27,89.231
"64924",166.12,70.09
"32387",194.14,102.23
"55185",149.19,91.517
"43632",163.84,107.2
"34636",197,104.1
"34378",153.43,131.83
"32830",136.79,79.617
"39228",155.84,76.602
"24446",142.98,93.848
"26104",133.2,72.204
"44474",127.71,78.258
"36310",145.92,120.43
"31408",152.94,130.96
"61307",148.92,94.531
"59110",168.26,82.012
"31258",144.56,78.882
"43884",161.04,122.23
"9179",116.14,87.033
"26349",194.51,136.18
"40685",163.2,125.9
"36836",143.78,100.93
"55787",153.96,128.07
"12064",121.71,70.677
"55158",172.67,107.08
"32441",149.99,94.629
"55263",116.59,110.19
"19837",129.24,63.462
"58046",140.84,87.5
"8914",158.17,98.977
"13495",98.064,106.74
"48273",176.69,79.174
"49018",105.18,96.637
